,Name,Established Year,Region,Latitude,Longitude
827,Great Barn Brewery,2015,Pennsylvania,40.3621787,-74.9511469
2047,Marzoni's Brick Oven & Brewing Co,,Pennsylvania,40.4296962,-78.4118229
6782,Prism Brewing Company,2009,Pennsylvania,40.2202893,-75.2795219
7848,JoBoy's Brew Pub,2010,Pennsylvania,40.1570327,-76.3060654
4204,Black Forest Brewery,,Pennsylvania,40.1812449,-76.1814072
7975,Vault Brewing Company,2012,Pennsylvania,40.24209,-74.83842
6401,Bucks County Brewery,2014,Pennsylvania,40.397154,-75.154312
2032,Doc G's Brewing Co.,,Pennsylvania,41.120874,-78.7644236
7983,River House BrewPub,,Pennsylvania,40.9712158,-76.8770528
1814,South County Brewing Company,2008,Pennsylvania,39.732331,-76.4496097
9017,Robin Hood Brewing Co.,2013,Pennsylvania,40.9157173,-77.7283458
964,Iron Hill Brewery,1996,Pennsylvania,39.9168934,-75.383869
5657,Lion Brewery,1857,Pennsylvania,41.2556575,-75.858261
5662,Evil Genius Beer Company,2011,Pennsylvania,39.9757143,-75.1341629
963,Iron Hill Brewery,1996,Pennsylvania,40.0506598,-76.3188176
1362,Yorkholo Brewing Co.,,Pennsylvania,41.8076579,-77.0783015
853,Hardball Cider,,Pennsylvania,40.6216876,-75.3822093
6753,Pittsburgh Brewing Company,1861,Pennsylvania,40.461005,-79.965266
2000,Intangible Ales,2013,Pennsylvania,40.288643,-76.969362
4318,Lancaster Brewing Company,,Pennsylvania,40.043733,-76.2980937
859,Appalachian Brewing Company,1951,Pennsylvania,40.2657809,-76.8755
860,Hauser Estate Winery,2008,Pennsylvania,39.9017653,-77.3475571
6791,Conyngham Brewing Company,2013,Pennsylvania,40.9921432,-76.058315
2075,Forest & Main Brewing Company,2012,Pennsylvania,40.15533,-75.225059
7528,The Borough Brewhouse,,Pennsylvania,40.0945825,-75.1252351
6794,Cox Brewing Company,,Pennsylvania,40.1304312,-76.584276
7832,Yergey Brewing,2016,Pennsylvania,40.5338697,-75.4936514
967,Iron Hill Brewery,1996,Pennsylvania,39.9515765,-75.1596683
789,ShawneeCraft Brewing Company,2009,Pennsylvania,41.008177,-75.108645
793,Appalachian Brewing Company,1951,Pennsylvania,39.835312,-77.245052
237,Boyd's Cardinal Hollow Winery,,Pennsylvania,40.2071039,-75.2987182
5832,Guild Hall Brewing Company,2015,Pennsylvania,40.0945068,-75.1255613
966,Iron Hill Brewery,1996,Pennsylvania,40.0086639,-75.2976249
3586,Koehler Brewing Co,,Pennsylvania,41.1606797,-80.0820847
5587,Brewery ARS,,Pennsylvania,39.9239467,-75.1788656
796,Gift Horse Brewing Company,2014,Pennsylvania,39.9625984,-76.727745
5595,Dickersbach Brewing Company,1992,Pennsylvania,40.245664,-74.8459972
7887,The Proper Brewing Company,2015,Pennsylvania,40.4414717,-75.3355692
3790,BJ's Restaurant and Brewery,1978,Pennsylvania,40.0664621,-76.343033
2107,YFIB Brewing Company,,Pennsylvania,41.2853766,-75.8383326
6806,Duquesne Brewing Company,,Pennsylvania,40.3168692,-80.0885813
8077,"Howling Henry's Brewery, LLC",2015,Pennsylvania,40.26633,-76.716888
224,Boneshire Brew Works,2016,Pennsylvania,40.2659667,-76.7586889
6240,Aldus Brewing Co.,2014,Pennsylvania,39.790598,-76.976899
3582,Wissahickon Brewing Company,2015,Pennsylvania,40.013713,-75.200813
9345,Voodoo Brewing Company,,Pennsylvania,41.6426614,-80.1586459
3795,Moss Mill Brewing Company,2017,Pennsylvania,40.1482396,-75.0226012
6800,Brixton Brewing,,Pennsylvania,40.701043,-80.2825002
8605,McKenzie Brew House,,Pennsylvania,40.039943,-75.542978
2083,Levity Brewing,2016,Pennsylvania,40.5960718,-79.1622167
116,Bald Birds Brewing Company,2018,Pennsylvania,40.126357,-75.416254
9069,Fat Head's Brewery,2012,Pennsylvania,40.4289752,-79.9801808
7978,Snitz Creek Brewery,2013,Pennsylvania,40.347966,-76.3965603
4038,Straub Brewery,1872,Pennsylvania,41.4277121,-78.5538943
9044,Rotunda Brewing Company,2014,Pennsylvania,40.3287284,-76.5202495
5866,Dock Street Brewery,1985,Pennsylvania,39.9477956,-75.2229305
5742,Gamble Mill Brewery,,Pennsylvania,40.9139565,-77.7833149
9574,Zeroday Brewing Co.,2015,Pennsylvania,40.271602,-76.891406
921,Doylestown Brewing Co,2011,Pennsylvania,40.310397,-75.12909
4150,Naked Brewing Company,,Pennsylvania,40.1473715,-75.0284076
7471,Well Crafted Beer Co.,2018,Pennsylvania,40.243853,-75.2864157
5744,Liquid Hero Brewery,2011,Pennsylvania,39.96698,-76.728344
1892,KClingers Tavern,1995,Pennsylvania,39.798698,-76.992265
1763,Mariner Brewing Company,1997,Pennsylvania,40.6749111,-75.6178991
6399,TimberCreek Tap & Table,2012,Pennsylvania,41.619567,-80.203692
5796,Barley Creek Brewing Company,1995,Pennsylvania,41.0545259,-75.358402
899,Hofbräuhaus,1589,Pennsylvania,40.428768,-79.964499
3827,Blue Canoe Brewery,,Pennsylvania,41.6243111,-79.6733477
1876,Draai Laag Brewing Company,2009,Pennsylvania,40.4787751,-79.968181
1843,Market Cross Pub & Brewery,,Pennsylvania,40.203378,-77.188478
7492,Sole Artisan Ales,,Pennsylvania,40.6916047,-75.2053677
3532,Wigle Whiskey,,Pennsylvania,40.4542766,-79.981579
5778,Crime and Punishment Brewing Company,,Pennsylvania,39.9744581,-75.1808402
6465,Coal Tipple Brewery,,Pennsylvania,40.4273436,-80.3673754
4122,Kennett Brewing Company,,Pennsylvania,39.8467767,-75.7116032
1149,Arsenal Cider House,,Pennsylvania,40.4650785,-79.9609539
5785,Good Intent Cider,,Pennsylvania,40.9101454,-77.7848874
6464,2 Dogz and a Guy Brewing,,Pennsylvania,41.8324849,-75.878065
1343,Two Rivers Brewing Company,2015,Pennsylvania,40.6907247,-75.2142121
3854,Stoudts Brewing Company,1987,Pennsylvania,40.2422441,-76.0540026
8102,Jack's Hard Cider,,Pennsylvania,39.9016679,-77.347205
7934,Victory Brewing Company,1996,Pennsylvania,40.0059213,-75.6941744
7932,Voodoo Brewing Company,,Pennsylvania,41.6372206,-80.1549035
1916,Marley's Brewery and Grille,2011,Pennsylvania,41.0066272,-76.4313127
5702,The Brewery at Hershey,2012,Pennsylvania,40.1952821,-76.6752577
4096,Crooked Tongue Brewing,2015,Pennsylvania,41.045589,-80.4245
6658,Wyndridge Farm,,Pennsylvania,39.8833405,-76.6488524
6263,The Gem and Keystone,,Pennsylvania,41.010799,-75.111228
3619,Flat Rock Brewing Company,2010,Pennsylvania,40.316645,-79.384944
181,Big Bottom Brewery,,Pennsylvania,40.1337405,-77.0190678
6726,New Road Brewhouse,,Pennsylvania,40.1856597,-75.451571
1357,Manayunk Brewery and Restaurant,1996,Pennsylvania,40.0235771,-75.2202026
8075,Hitchhiker Brewing Co.,,Pennsylvania,40.3777216,-80.0407084
1944,Pizza Boy Brewing,,Pennsylvania,40.2887287,-76.9698583
1235,Stickman Brews,2015,Pennsylvania,40.1958544,-75.5339929
1940,Erie Brewing Company,1993,Pennsylvania,42.118751,-79.9677288
9037,Root Down Brewing Company,,Pennsylvania,40.134451,-75.516042
7937,Victory Brewing Company,1996,Pennsylvania,39.9519993,-75.9361872
7526,New Trail Brewing Company,,Pennsylvania,41.2411897,-77.0010786
1934,Collusion Tap Works,,Pennsylvania,39.9616195,-76.7238476
889,Highway Manor Brewing,,Pennsylvania,40.2302562,-76.9203259
5737,Warehouse Gourmet Bistro & Brew Pub,,Pennsylvania,39.80259,-76.989267
1927,Millcreek Brewing Company,,Pennsylvania,42.092647,-80.177793
6448,Bavarian Barbarian Brewing Company,,Pennsylvania,41.2378817,-77.0105115
4102,MAD-K Brewing Company,,Pennsylvania,41.0560473,-77.6302056
1751,"Ritter Brewing Company, LLC",2017,Pennsylvania,41.4800379,-75.5774983
9,412 Brewery,,Pennsylvania,40.4728091,-80.0616894
7882,CoStar Brewing,,Pennsylvania,40.4406248,-79.9958864
9106,Saucony Creek Brewing Company,2012,Pennsylvania,40.500895,-75.796983
8984,Conshohocken Brewing Company,2014,Pennsylvania,40.1334835,-75.5173656
4113,Bube's Brewery,,Pennsylvania,40.11189,-76.503058
3774,Helltown Brewing,,Pennsylvania,40.1504552,-79.5323199
7615,180 And Tapped,,Pennsylvania,40.5074654,-80.1505813
2169,Conny Creek Brewing Co,,Pennsylvania,40.6074731,-79.6703721
3378,Pig Iron Brewing Co,,Pennsylvania,40.0559445,-76.552419
8973,Railroad City Brewing Company,2013,Pennsylvania,40.5137579,-78.4039137
3372,Fury Brewing Company,,Pennsylvania,40.3422633,-79.7610082
9259,Nimble Hill Brewing Company,2012,Pennsylvania,41.5376081,-75.9301907
5837,Wallenpaupack Brewing Company,,Pennsylvania,41.46558,-75.180653
1400,Saint Boniface Craft Brewing Co,,Pennsylvania,40.2003517,-76.2054057
3377,Kilimanjaro Distillery,,Pennsylvania,40.646217,-75.4398441
968,Iron Hill Brewery,1996,Pennsylvania,40.0750789,-75.2054344
977,Iron Hill Brewery,1996,Pennsylvania,39.9605755,-75.6055371
6681,Neshaminy Creek Brewing Company,2012,Pennsylvania,40.085451,-74.902305
