Index,Name,Year Opened,Region,Latitude,Longitude
420,Ballast Point Brewing Company,1996,Virginia,37.432652,-79.914036
421,Balsam Falls Brewing Company,2017,North Carolina,35.3737395,-83.2220743
422,Balter Beerworks,2016,Tennessee,35.966569,-83.923883
423,Baltimore-Washington Beer Works,1998,Maryland,39.324338,-76.610422
424,Band Of Bohemia,2015,Illinois,41.9674141,-87.6751169
425,Bandana Brewery,2003,Minnesota,44.162855,-93.9710637
426,Banded Horn Brewing Company,2013,Maine,43.4929841,-70.4522568
427,Bandit Brewery,2014,Montana,46.0209898,-114.1743012
428,Bandon Rain,2015,Oregon,43.1189978,-124.408448
429,Banger Brewing Company,2013,Nevada,36.1701761,-115.1404649
430,Bangin' Banjo Brewing Company,2015,Florida,26.269525,-80.155768
431,Bangor Beer Co.,2017,Maine,44.8271975,-68.7518979
432,Bank Brewing Company,2008,Minnesota,44.5081421,-96.4257194
433,Bankhead Brewing Co.,2016,Texas,32.902672,-96.565563
434,Bantam Cider,2012,Massachusetts,42.37807,-71.092168
435,BAR,1991,Connecticut,41.306174,-72.9300026
436,Bar Harbor Brewing Company,1990,Maine,44.4204285,-68.3333286
437,Baranof Island Brewing Company,2010,Alaska,57.050343,-135.307776
438,Bardic Wells Meadery,2007,Michigan,43.4192239,-86.3534785
439,Bare Arms Brewing,2015,Texas,31.5251203,-97.1310714
440,Bare Bones Brewery,2015,Wisconsin,44.081072,-88.5931266
441,Bare Hands Brewery,2011,Indiana,41.7598068,-86.1168989
442,Barebottle Brewing Company,2015,California,37.7401129,-122.409035
443,Barhop Brewing,2010,Washington,48.12099,-123.433251
444,Barley and Vine Brewery,2010,Wisconsin,42.897482,-88.031191
445,Barley Brothers Restaurant & Brewery,1997,Arizona,34.4701913,-114.3500347
446,Barley Brown's,1998,Oregon,44.7788287,-117.8295549
447,Barley Creek Brewing Company,1995,Pennsylvania,41.0545259,-75.358402
448,Barley Forge Brewing Co.,2012,California,33.6787002,-117.8882863
449,Barley Head Brewery,2017,Connecticut,41.3532735,-71.9720171
450,Barley's Brewing Company,1992,Ohio,39.971947,-83.002538
451,Barley's Brewing Company,1992,Ohio,39.9743332,-83.0489812
452,Barnaby Brewing Company,2016,Alaska,58.3015672,-134.4071751
453,Barnett & Son Brewing Co.,2014,Colorado,39.5224078,-104.7752475
454,Barnhouse Brewery,2011,Virginia,39.204473,-77.4967099
455,Barnstar Brewing Company,2013,Arizona,34.607458,-112.666872
456,Baron Brewing Company,2003,Washington,47.520289,-122.3124918
457,Barrage Brewing Company,2011,New York,40.716112,-73.424747
458,Barrel Chest,2017,Virginia,37.2235787,-79.9828165
459,Barrel Harbor Brewing,2012,California,33.148382,-117.220471
460,Barrel House Brewing Company,1995,Ohio,39.1135967,-84.526017
461,Barrel House Z,2015,Massachusetts,42.192475,-70.927863
462,Barrel of Monks Brewing,2015,Florida,26.404011,-80.110155
463,BarrelHouse Brewing Company,2011,California,35.575975,-120.690655
464,BarrelHouse Brewing Company,2011,California,35.2801391,-120.6632533
465,Barrels & Bottles Brewery,2013,Colorado,39.7565097,-105.2199515
466,Barrier Brewing Company,2009,New York,40.6392943,-73.6565266
467,Barrington Brewery and Restaurant,1995,Massachusetts,42.2134704,-73.3443739
468,Barrio Brewing Company,2007,Arizona,32.2147011,-110.9597785
469,Barrow Brewing Company,2016,Texas,30.9428215,-97.5359955
470,Bartlett Maine Estate Winery,1983,Maine,44.490884,-68.015387
471,Base Camp Brewing Company,2012,Oregon,45.51989,-122.656377
472,Basement Brewing Company,2012,Oregon,45.5234515,-122.6762071
473,Basic City Beer Co.,2016,Virginia,38.062807,-78.873634
474,Bastone Brewery,2004,Michigan,42.486561,-83.143995
475,Bastrop Brewhouse,2012,Texas,30.1105046,-97.320541
476,Bat Creek Brewery,2008,Missouri,39.3416639,-91.193343
477,Batch Brewing Company,2013,Michigan,42.3284902,-83.0629074
478,Bathtub Row Brewing Co-Op,2015,New Mexico,35.8837681,-106.300048
479,Battenkill Brewing Company,2011,Washington,47.76176,-122.68249
480,Battered Boar Brewing Company,2009,Oklahoma,35.62015,-97.508773
481,Battery Steele,2017,Oregon,43.7028082,-70.3199718
482,Battle Ground Brewery,2009,Tennessee,35.92788,-86.867668
483,Battle Road Brewing Company,2012,Massachusetts,42.0900484,-71.26743
484,Battle Road Brewing Company,2012,Massachusetts,42.4303583,-71.4556252
485,Battlefield Brew Works,2013,Pennsylvania,39.846231,-77.210761
486,Battlefield Brewing Co,1995,Virginia,38.2900416,-77.535962
487,Battlemage Brewing Co,2015,California,33.1402282,-117.2274366
488,Bauhaus Brew Labs,2014,Minnesota,45.0010838,-93.2457776
489,Baxter Brewing Company,2010,Maine,44.0943359,-70.2188736
490,Bay Bridge Brewing,2007,California,32.6008462,-117.0829197
491,Bay Cannon Beer Co.,2019,Florida,27.956936,-82.481185
492,Bayern Brewing,1987,Montana,46.872604,-114.020046
493,Bayhawk Ales,1995,California,33.684566,-117.8507925
494,Baying Hound Aleworks,2010,Maryland,39.094018,-77.1354938
495,Bayou Teche Brewing,2009,Louisiana,30.3691322,-91.9883172
496,BBGB Brewery and Hop Farm,2016,Illinois,41.8174683,-88.3508112
497,BCT Brewing Project,2015,California,33.8956251,-117.4844313
498,Beach Brewing,1992,Florida,28.476545,-81.457798
499,Beach Chalet Brewery and Restaurant,1997,California,37.7694097,-122.5105452
500,Beach City Brewery,2014,California,33.7044655,-117.9953496
501,Beach Grease Beer Co.,2017,California,33.138285,-117.233626
502,Beach Haus Brewery,2007,New Jersey,40.1811719,-74.0254269
503,Beachwood Brewing,2011,California,33.7044828,-117.9953235
504,Beachwood Brewing,2011,California,33.7409464,-118.1053169
505,Beachwood Brewing,2011,California,33.770328,-118.1908196
506,Beak & Skiff Apple Orchards,1911,New York,42.9103772,-76.2211081
507,Bear Creek Brews,2014,North Carolina,35.6518126,-79.3329623
508,Bear Island Brewing Company,2014,Idaho,43.6187102,-116.2146068
509,Bear Republic Brewing Company,1995,California,38.781585,-123.0106943
510,Bear Republic Brewing Company,1995,California,38.6112447,-122.870982
511,Bear Rock Brewing,2013,Alaska,55.472368,-131.817591
512,Beara Irish Brewing Co.,2013,New Hampshire,43.0291859,-70.7900722
513,Bearded Iris Brewing,2014,Tennessee,36.1813046,-86.786279
514,Bearded Owl Brewing,2018,Illinois,40.6855997,-89.5951921
515,Beards Brewery,2012,Michigan,45.3755368,-84.9555913
516,Beardslee Public House,2014,Washington,47.7664459,-122.1908859
517,Bearpaw River Brewing Company,2015,Arkansas,61.5849818,-149.3362621
518,BearWaters Brewing Company,2012,North Carolina,35.5313019,-82.8426478
519,Beast Brewing Company,2013,Arizona,31.39711,-109.930003
520,Beaver Creek Brewery,2008,Montana,46.947407,-104.201059
521,Beaver Island Brewery,2015,Minnesota,45.5584326,-94.1573177
522,Beaver Street Brewery,1994,Arizona,35.1964148,-111.651023
523,Beaver View Brew Co,2010,Nebraska,41.6960336,-98.0024514
524,Beaver's Bend Brewery,2013,Oklahoma,34.1523291,-94.7527181
525,Becker Brewing Company,2009,New York,43.22406,-78.560716
526,Bedlam Brewing,2017,Virginia,38.1674926,-79.0552515
527,Bee Creek Brewery,2007,Indiana,39.515569,-87.132467
528,Beech Mountain Brewing Co.,2013,North Carolina,36.1946784,-81.8779951
529,Beer Army,2015,North Carolina,35.1515463,-77.1490848
530,Beer Army,2015,North Carolina,35.0687878,-77.3658761
531,Beer By Design Brewery,2012,Colorado,39.8988613,-104.9634363
532,Beer Engineers,2012,Alabama,33.419061,-86.659614
533,Beer Hound Brewery,2012,Virginia,38.4719318,-77.9943893
534,Beer Lab HI,2016,Hawaii,21.2926443,-157.821936
535,Beer Valley Brewing Company,2005,Oregon,44.014938,-116.952476
536,Beer Works Brewing Co.,1992,Massachusetts,42.3471278,-71.0990805
537,Beerded Brothers Brewing,2013,Washington,45.641245,-122.518326
538,Beermann's Beerwerks Brewery,2000,California,38.89156,-121.292038
539,Beggars Brewery,2011,Michigan,44.677884,-85.660378
540,Begyle Brewing,2012,Illinois,41.955165,-87.674449
541,Belching Beaver Brewery,2012,California,33.1450383,-117.2285575
542,Belching Beaver Brewery,2012,California,33.212524,-117.2915874
543,Belching Beaver Brewery,2012,California,33.2021265,-117.2410121
544,Belching Beaver Brewery,2012,California,32.7547495,-117.1300721
545,Belching Beaver Brewery,2012,California,32.7453979,-117.2480881
546,Belfast Bay Brewing,1996,Maine,44.4294969,-68.9749618
547,Belford Brewing Company,2014,New Jersey,40.4146507,-74.0942376
548,Belgian Mare Brewery,2014,New Hampshire,43.1124144,-72.2856135
549,Bell's Brewery,1985,Michigan,42.2843486,-85.4538497
550,Bell's Brewery,1985,Michigan,42.2949613,-85.5789817
551,Bella Brewing,2014,Idaho,43.6330371,-116.2538784
552,Bella Casa di Vino,2009,Michigan,42.825463,-82.4862869
553,Bellevue Brewing Company,2010,Washington,47.626536,-122.1660374
554,Bellport Brewing Co.,2013,New York,40.7576972,-72.9398204
555,Bellwether Hard Cider Company,2003,New York,42.5640104,-76.6479052
556,Below Grade Brewing,1992,Oregon,44.0581728,-121.3153096
557,Below the Radar Brewing Company,2012,Alabama,34.7328568,-86.5854487
558,Beltane Brewing,2011,California,38.075201,-122.53793
559,Beltway Brewing Company,2013,Virginia,38.992212,-77.417006
560,Bemidji Brewing Company,2012,Minnesota,47.4705191,-94.8853754
561,Ben's Brewing Co.,2005,South Dakota,42.8700719,-97.395042
562,Benchmark Brewing Company,2012,California,32.7872724,-117.1020221
563,Bend Brewing Company,1995,Oregon,44.060438,-121.313842
564,Bennidito's Brewpub,2015,Washington,47.6573618,-117.3823733
565,Benny Brewing Co.,2010,Pennsylvania,41.2223696,-75.9399653
566,Benoit-Casper Brewing Company,2014,California,37.942418,-122.357962
567,Benson Brewery,2013,Nebraska,41.284715,-96.006424
568,Bent Barley Brewing Company,2018,Colorado,39.6040648,-104.7084844
569,Bent Brewstillery,2007,Minnesota,45.0256835,-93.1747238
570,Bent Paddle Brewing Co.,2013,Minnesota,46.7679949,-92.1218101
571,Bent Rail Brewery,2015,Indiana,39.849343,-86.141152
572,Bent River Brewing,1997,Illinois,41.5059268,-90.5170986
573,Bentonville Brewing Company,2015,Arkansas,36.3671256,-94.1982452
574,"Berghoff Brewery, Inc",1887,Wisconsin,43.241017,-87.946315
575,Berkshire Brewing Company,1994,Massachusetts,42.478684,-72.609409
576,Berryessa Brewing Company,2011,California,38.513219,-122.003263
577,Berthoud Brewing Company,2014,Colorado,40.304639,-105.0850895
578,Berthound Brewing Co.,2014,Colorado,40.304413,-105.084858
579,Berwick Brewing,2008,Pennsylvania,41.052789,-76.237608
580,Beryl's Beer Co.,2013,Colorado,39.7648113,-104.9801861
581,Bessemer City Brewing,2013,North Carolina,35.284149,-81.286603
582,Beta Brewing,2008,Washington,47.9501203,-122.1944911
583,Beyond The Mountain Brewing Company,2017,Colorado,40.064797,-105.214847
584,Bibiana Brewing,1998,Illinois,40.11727,-88.204489
585,Bier Brewery & Taproom,2010,Indiana,39.8759533,-86.082757
586,Biercamp,2011,Michigan,42.258496,-83.7397529
587,Bière de Mac Brew Works,2016,Michigan,45.7570275,-84.7330537
588,Bierstadt Lagerhaus,2016,Colorado,39.7628161,-104.9840373
589,BierWerks Brewery,2010,Colorado,38.9945307,-105.0524524
590,Bifferhaus Brewing Company,2013,Michigan,42.2591858,-84.4170426
591,Big Al Brewing,2008,Washington,47.514331,-122.352784
592,Big aLICe Brewing Co.,2012,New York,40.7520775,-73.9505905
593,Big Barn Brewing,2012,Washington,47.802248,-117.265975
594,Big Bay Brewing Company,2009,Wisconsin,43.0987742,-87.8875605
595,Big Beach Brewing,2016,Alabama,30.278259,-87.682588
596,Big Beaver Brewing Company,2010,Colorado,40.4079804,-105.114465
597,Big Bend Brewing Company,2012,Texas,30.3644829,-103.6404629
598,Big Block Brewery,2012,Washington,47.5794933,-122.074085
599,Big Boiler Brewing,2017,Michigan,42.934533,-85.3359526
600,Big Boss Brewing Company,2006,North Carolina,35.810418,-78.617923
601,Big Buck Brewery and Steakhouse #2,1997,Michigan,42.911872,-85.604746
602,Big Choice Brewing,2012,Colorado,39.986384,-104.82268
603,Big Choice Brewing,2012,Colorado,39.9099823,-105.0783241
604,Big Daddy's Brewing Co.,2008,Virginia,37.254684,-79.956178
605,Big Ditch Brewing Company,2011,New York,42.887812,-78.8708607
606,Big Dog's Brewing Company,1992,Nevada,36.242583,-115.236438
607,Big E Ales,2005,Washington,47.809864,-122.302111
608,Big Elm Brewing Company,2012,Massachusetts,42.0929689,-73.350458
609,Big Grove Brewery and Tap Room,2017,Iowa,41.64672,-91.5328497
610,Big Hart Brewing Co,2015,Michigan,43.6895242,-86.3795434
611,Big Head Brewing Company,2012,Wisconsin,43.0445049,-87.9903627
612,Big Island Brewhaus,2011,Hawaii,20.0247195,-155.6611885
613,Big Lake Brewing,2013,Michigan,42.7914589,-86.1079063
614,Big Lick Brewing Company,2014,Virginia,37.272376,-79.949056
615,Big Muddy Brewing Co,2009,Illinois,37.7823381,-89.3321145
616,Big Oyster Brewery,2015,Delaware,38.760084,-75.1450067
617,Big Rip Brewing Company,2012,Missouri,39.1259484,-94.5786205
618,Big Rock Chop House & Brewery,1984,Michigan,42.546504,-83.195858
619,Big Sexy Brewing Company,2016,California,38.5202962,-121.3751571
620,Big Shoulders Beer Company,2009,Illinois,41.8781136,-87.6297982
621,Big Sky Brewing,1995,Montana,46.922331,-114.072833
622,Big Storm Brewing Co.,2011,Florida,28.192732,-82.625587
623,Big Storm Brewing Co.,2011,Florida,27.887418,-82.6997389
624,Big Storm Brewing Co.,2011,Florida,26.5609817,-81.9559397
625,Big Stump Brewing Company,2016,California,38.5750503,-121.4842483
626,Big Thompson Brewery,2015,Colorado,40.4081891,-105.0754341
627,Big Timber Brewing,2014,West Virginia,38.9175194,-79.8516599
628,Big Time Brewing Company,1988,Washington,47.657576,-122.313216
629,Big Top Brewing Company,2013,Florida,27.323124,-82.4486189
630,Big Ugly Brewing Company,2015,Virginia,36.6786661,-76.2284666
631,Big Water Brewery,2015,New Hampshire,43.458001,-71.6747105
632,Big Wood Brewery,2009,Minnesota,45.0853875,-93.006888
633,Bigelow Brewing Company,2013,Maine,44.7174734,-69.7294484
634,Bike Dog Brewing Company,2013,California,38.566263,-121.543518
635,Bike Rack Brewing Co.,2013,Arkansas,36.3671648,-94.210587
636,"Biker Brewhouse, LLC",2017,Ohio,41.1222407,-80.7745958
637,Billsburg Brewery,2017,Virginia,37.2268223,-76.7792538
638,Biltmore Brewing Company,2010,North Carolina,35.557734,-82.580672
639,Binghamton Brewing Company,2011,New York,42.115232,-75.95354
640,Bircus,2015,Kentucky,39.0934787,-84.5493443
641,Bird Brain Brewing Co.,2013,Virginia,38.8799697,-77.1067698
642,Bird Dog Brewing,2012,North Dakota,46.8280235,-100.8768911
643,Birdboy Brewing Company,2014,Indiana,41.1217689,-85.1395111
644,Birdboy Brewing Company,2014,Indiana,40.9634013,-85.3728007
645,Birdfish Brewing Co.,2015,Ohio,40.8881945,-80.6934727
646,Birdsong Brewing Co.,2011,North Carolina,35.230652,-80.826536
647,Birdsview Brewing Company,2006,Washington,48.528541,-121.912325
648,Birdtown Brewery,2016,Ohio,41.4750951,-81.7770359
649,Birmingham District Brewing Co,2018,Alabama,33.5121205,-86.7998283
650,Birreria,2010,Illinois,41.892126,-87.626088
651,Birreria,2010,New York,40.7388319,-73.9815337
652,Biscayne Bay Brewing Company,2012,Florida,25.795911,-80.326363
653,Bismarck Brewing,2017,North Dakota,46.8626747,-100.774249
654,Bison Brewing Company,1989,California,37.8669679,-122.2985601
655,Bissell Brothers,2013,Maine,43.6519828,-70.2918357
656,Bistronomy B2B,2012,New Mexico,35.0803321,-106.6101268
657,Bitter Brothers Brewing Co.,2016,California,32.815648,-117.220138
658,Bitter Creek Brewing Co,1997,Wyoming,41.586732,-109.21782
659,Bitter Old Fecker Rustic Ales,2011,Michigan,42.2986578,-83.9820734
660,Bitter Sisters Brewing Company,2015,Texas,32.9561494,-96.8468573
661,BJ's Restaurant and Brewery,1978,Arizona,32.284213,-110.978105
662,BJ's Restaurant and Brewery,1978,Arizona,32.221522,-110.874571
663,BJ's Restaurant and Brewery,1978,Arizona,33.305684,-111.897087
664,BJ's Restaurant and Brewery,1978,Arizona,33.384877,-111.690055
665,BJ's Restaurant and Brewery,1978,Arizona,33.551385,-112.270858
666,BJ's Restaurant and Brewery,1978,Arizona,33.677189,-111.977311
667,BJ's Restaurant and Brewery,1978,Arkansas,34.7316066,-92.3955717
668,BJ's Restaurant and Brewery,1978,California,33.938278,-117.262651
669,BJ's Restaurant and Brewery,1978,California,34.077339,-117.55326
670,BJ's Restaurant and Brewery,1978,California,33.643221,-117.595032
671,BJ's Restaurant and Brewery,1978,California,34.037469,-118.084643
672,BJ's Restaurant and Brewery,1978,California,37.688297,-121.049959
673,BJ's Restaurant and Brewery,1978,California,33.993526,-117.919455
674,BJ's Restaurant and Brewery,1978,California,37.528023,-122.00529
675,BJ's Restaurant and Brewery,1978,California,38.639735,-121.501589
676,BJ's Restaurant and Brewery,1978,California,34.601854,-118.154764
677,BJ's Restaurant and Brewery,1978,California,34.229619,-119.173989
678,BJ's Restaurant and Brewery,1978,California,38.422175,-121.399467
679,BJ's Restaurant and Brewery,1978,California,33.069033,-117.068305
680,BJ's Restaurant and Brewery,1978,California,38.655811,-121.124657
681,BJ's Restaurant and Brewery,1978,California,33.937229,-118.123018
682,BJ's Restaurant and Brewery,1978,California,37.967176,-122.06196
683,BJ's Restaurant and Brewery,1978,California,33.824324,-117.518189
684,BJ's Restaurant and Brewery,1978,California,33.983862,-118.395147
685,BJ's Restaurant and Brewery,1978,California,37.331435,-122.032163
686,BJ's Restaurant and Brewery,1978,California,33.831153,-118.347415
687,BJ's Restaurant and Brewery,1978,California,36.808472,-119.774502
688,BJ's Restaurant and Brewery,1978,California,32.629152,-117.08874
689,BJ's Restaurant and Brewery,1978,California,33.729413,-117.989178
690,BJ's Restaurant and Brewery,1978,California,33.730001,-117.787464
691,BJ's Restaurant and Brewery,1978,California,33.658123,-118.001017
692,BJ's Restaurant and Brewery,1978,California,34.146829,-118.255098
693,BJ's Restaurant and Brewery,1978,California,33.519501,-117.155632
694,BJ's Restaurant and Brewery,1978,California,33.9827,-117.703096
695,BJ's Restaurant and Brewery,1978,California,38.599683,-121.427008
696,BJ's Restaurant and Brewery,1978,California,35.35026,-119.120977
697,BJ's Restaurant and Brewery,1978,California,33.601156,-117.899865
698,BJ's Restaurant and Brewery,1978,California,34.063201,-118.447047
699,BJ's Restaurant and Brewery,1978,California,34.161977,-118.8246
700,BJ's Restaurant and Brewery,1978,California,34.187214,-118.597371
